source_name,candidate_id,model_name,feature_group,model,evaluation_level,split_regime,threshold,BA,macro_F1,false_positive,false_negative,true_positive,true_negative,near_threshold_errors,confidently_wrong_errors
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.45,0.7290469955263519,0.6659279341820126,809,193,574,1978,188,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.46,0.7290345986136977,0.669667395744064,780,201,566,2007,173,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.47000000000000003,0.7297398192109108,0.6743884188284506,747,209,558,2040,161,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.48,0.7281785099285236,0.6764305357039022,723,218,549,2064,152,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.49,0.7251340153038717,0.677304289736173,700,229,538,2087,158,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.5,0.7190751996721602,0.6766554873697731,672,246,521,2115,168,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.51,0.7172687589848379,0.6777577343420029,653,254,513,2134,173,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.52,0.7138654556052524,0.6779374909771747,632,265,502,2155,178,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.53,0.7070232954362052,0.675428645061793,612,281,486,2175,191,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.54,0.7032132329791558,0.6757343649493848,586,294,473,2201,180,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.55,0.7018970551017039,0.6781876079480245,557,304,463,2230,159,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.56,0.6983800743721198,0.6783249913886911,533,316,451,2254,150,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.5700000000000001,0.6979431416770636,0.6806737808011993,510,323,444,2277,139,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.58,0.6915255172904184,0.6785948368771909,484,340,427,2303,127,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.59,0.6899464313030932,0.6787994457012811,471,346,421,2316,122,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.6,0.6854667016587068,0.6768250719324883,456,357,410,2331,124,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.61,0.6796174640220543,0.6731780500645068,445,369,398,2342,128,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.62,0.6766209197199327,0.6723677469212488,429,378,389,2358,129,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.63,0.6750418337326075,0.6723960486575751,416,384,383,2371,114,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.64,0.6731696660178169,0.672351497226806,401,391,376,2386,111,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.65,0.6675655597860994,0.6690693635785891,385,404,363,2402,120,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.66,0.6637377206241121,0.6671370307807359,370,414,353,2417,111,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.67,0.6579542100149278,0.6633055713450148,355,427,340,2432,116,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.68,0.6550056160353364,0.6614102021044423,346,434,333,2441,120,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.6900000000000001,0.6511120498458807,0.6587471669349778,335,443,324,2452,121,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.7000000000000001,0.6493713361860267,0.6591150934878165,312,452,315,2475,105,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.71,0.6455914473465695,0.6561199806482826,304,460,307,2483,109,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.72,0.6458543554564427,0.6577309342383301,288,464,303,2499,95,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.73,0.6421401936444537,0.6550018552774706,276,473,294,2511,90,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.74,0.639371004042329,0.652980565852024,266,480,287,2521,85,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.75,0.6354774378528735,0.6497965670692943,255,489,278,2532,87,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.76,0.6327739752782171,0.6479742951706811,241,497,270,2546,86,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.77,0.6314879710183573,0.6473772414312846,230,502,265,2557,92,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.78,0.6271698690464996,0.6430405973524339,225,510,257,2562,98,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.79,0.6219067948647777,0.6376891913396339,218,520,247,2569,101,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.8,0.6177201469478567,0.633731081980922,205,530,237,2582,101,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.81,0.6167929514429304,0.6333611318168899,192,535,232,2595,95,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.8200000000000001,0.6157520785880057,0.6329639328611917,176,541,226,2611,90,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.8300000000000001,0.6126898072584157,0.6299047261012334,164,549,218,2623,86,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.84,0.6119899664534866,0.6293718893828238,157,552,215,2630,78,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.85,0.6102314760886945,0.6277301384638467,145,558,209,2642,71,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.86,0.6087660674513679,0.6263011786908885,135,563,204,2652,69,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.87,0.6033893159196474,0.6198526233156922,125,574,193,2662,70,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.88,0.602868879492185,0.6194012945882704,117,577,190,2670,65,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.89,0.5980782914153953,0.613303129884664,111,586,181,2676,68,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.9,0.5944778069534049,0.608657929759213,102,594,173,2685,68,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.91,0.5900460276315488,0.6027091895446326,94,603,164,2693,68,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.92,0.585255439554759,0.5960694790371133,88,612,155,2699,69,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.93,0.5834312221624988,0.5934230444565574,80,617,150,2707,69,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.9400000000000001,0.5800580924005054,0.5885594453705909,77,623,144,2710,73,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.9500000000000001,0.5774025801483794,0.5845516687779854,70,629,138,2717,105,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.96,0.5683418404222622,0.5709562764226758,66,644,123,2721,107,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.97,0.5582224511362823,0.554843822377646,57,662,105,2730,107,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.98,0.546912958235503,0.5361385460707623,51,681,86,2736,115,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,0.99,0.5278465065734045,0.5022863820780334,41,713,54,2746,131,216
d3_eyebench_lite_candidate_0000,candidate_0000,D3_EyeBench_Lite,D3_EyeBench_Lite,logistic_regression,trial_level,unseen_text,1.0,0.5,0.4395205803501025,0,767,0,2787,138,216
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.0,0.5,0.17750520712797963,2787,0,767,0,1,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.01,0.4995275138950679,0.17771442086634961,2786,1,766,1,1,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.02,0.4995275138950679,0.17771442086634961,2786,1,766,1,1,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.03,0.4995275138950679,0.17771442086634961,2786,1,766,1,1,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.04,0.4988756234126689,0.17752377726977675,2786,2,765,1,5,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.05,0.4988756234126689,0.17752377726977675,2786,2,765,1,8,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.06,0.4988756234126689,0.17752377726977675,2786,2,765,1,9,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.07,0.49822373293026995,0.17733304550257384,2786,3,764,1,14,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.08,0.49822373293026995,0.17733304550257384,2786,3,764,1,15,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.09,0.49811005558027144,0.17833815228495453,2783,4,763,4,12,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.1,0.49864826871267187,0.1795319494037007,2780,4,763,7,13,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.11,0.4990070774676055,0.18032663483220587,2778,4,763,9,17,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.12,0.4997246949774727,0.18191318562436032,2774,4,763,13,16,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.13,0.4999040993549395,0.18230923747184632,2773,4,763,14,23,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.14,0.4999040993549395,0.18230923747184632,2773,4,763,14,34,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.15,0.5006217168648067,0.18389110998103578,2769,4,763,18,40,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.16,0.5010462526472087,0.1860623358468186,2763,5,762,24,54,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.17,0.5011119796746769,0.1874389709555289,2759,6,761,28,64,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.18,0.5012434337296136,0.1901771916803069,2751,8,759,36,67,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.19,0.5033962862592153,0.19484371436971745,2739,8,759,48,87,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.2,0.5032346585866865,0.19810680622201846,2729,11,756,58,106,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.21,0.50403577982896,0.2045652132667712,2710,15,752,77,127,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.22,0.5044123652888317,0.2088711353582361,2697,18,749,90,154,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.23,0.5014637713092402,0.21080187898195263,2688,25,742,99,197,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.24,0.5026414780113855,0.2211744564286937,2656,32,735,131,223,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.25,0.5046984298959267,0.2297678970917226,2630,36,731,157,245,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.26,0.5087288299326029,0.24209823301160693,2593,40,727,194,275,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.27,0.5122867438643469,0.25425411853424346,2555,45,722,232,312,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.28,0.5174592971932922,0.2691470874997749,2508,50,717,279,328,74
official_alignment_d3_full_feature,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,D3_FullFeature_EyeBenchFolds,D3_dfm_residual_gaze_only,logistic_regression,trial_level,unseen_reader,0.29,0.5266089204440996,0.28613307735258625,2457,50,717,330,352,74
