split_regime,prefix_type,prefix_value,feature_family,source_feature_group,calibrator,threshold,accumulator,n_readers,n_prefix_rows,unstable_prefix_rate,AUROC,PR-AUC,BA,macro_F1,Brier,sensitivity,specificity,FPR,FNR,ECE,calibration_slope,calibration_intercept
participant_grouped_kfold,trial_or_text_prefix,2,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,beta_binomial_posterior,55,55,0.0,0.8543543543543544,0.7708062546078298,0.7394894894894894,0.7250000000000001,0.1479334999632817,0.7222222222222222,0.7567567567567568,0.24324324324324326,0.2777777777777778,0.14472128668837947,0.17670160102964236,0.40209676462413135
participant_grouped_kfold,trial_or_text_prefix,3,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,beta_binomial_posterior,43,43,0.0,0.796969696969697,0.553611111111111,0.7136363636363636,0.6692307692307693,0.17217196959913164,0.7,0.7272727272727273,0.2727272727272727,0.3,0.1899991846189748,0.12690396570930093,0.32986405116344913
participant_grouped_kfold,trial_or_text_prefix,all,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.8947368421052632,0.8409256022814375,0.8289473684210527,0.8115079365079365,0.1303272337106572,0.8421052631578947,0.8157894736842105,0.18421052631578946,0.15789473684210525,0.10063979295813479,0.18520044903111826,0.41372105642348833
participant_grouped_kfold,word_count_prefix,100,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.7423822714681441,0.5937276564135665,0.7236842105263158,0.71433344470431,0.19758879788450398,0.6842105263157895,0.7631578947368421,0.23684210526315788,0.3157894736842105,0.13293714172720608,0.19662944996442136,0.3837964895070773
participant_grouped_kfold,word_count_prefix,1000,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.8642659279778393,0.7891127375563369,0.763157894736842,0.740909090909091,0.15470448886482088,0.7894736842105263,0.7368421052631579,0.2631578947368421,0.21052631578947367,0.11689823342710166,0.19044125234034007,0.4010782077646373
participant_grouped_kfold,word_count_prefix,250,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.8060941828254847,0.7111119266421273,0.7105263157894737,0.6984126984126984,0.18288905294887592,0.6842105263157895,0.7368421052631579,0.2631578947368421,0.3157894736842105,0.15889410847623295,0.19090786055078532,0.38386034903192756
participant_grouped_kfold,word_count_prefix,50,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.7188365650969529,0.508264181995358,0.6973684210526316,0.6998946998947,0.21269034828330668,0.5789473684210527,0.8157894736842105,0.18421052631578946,0.42105263157894735,0.17938114739112687,0.3180275556940657,0.3845508205990184
participant_grouped_kfold,word_count_prefix,500,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.8490304709141274,0.7710919374583913,0.7368421052631579,0.7199475925319359,0.16712974717720658,0.7368421052631579,0.7368421052631579,0.2631578947368421,0.2631578947368421,0.15569970573695752,0.19171044951454133,0.39095303412946525
participant_grouped_kfold,word_count_prefix,all,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,beta_binomial_posterior,57,57,0.0,0.8808864265927977,0.81892359589728,0.75,0.7361111111111112,0.13845728214556546,0.7368421052631579,0.7631578947368421,0.23684210526315788,0.2631578947368421,0.16528887171287146,0.18528867474483987,0.41278902790414873
participant_grouped_kfold,chronological_prefix,100,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.7811634349030471,0.6413111144734902,0.6842105263157895,0.6668831168831169,0.23771957547784603,0.6842105263157895,0.6842105263157895,0.3157894736842105,0.3157894736842105,0.25595958271464614,0.04976150431261457,0.35526114303850415
participant_grouped_kfold,chronological_prefix,1000,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.8836565096952909,0.8183486949353822,0.7763157894736843,0.7572879135276778,0.17141839774828094,0.7894736842105263,0.7631578947368421,0.23684210526315788,0.21052631578947367,0.1621337628021356,0.07591431108198335,0.38758295676980825
participant_grouped_kfold,chronological_prefix,250,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.8310249307479224,0.7690363315018673,0.7368421052631579,0.7199475925319359,0.21874626175748402,0.7368421052631579,0.7368421052631579,0.2631578947368421,0.2631578947368421,0.216694415018164,0.06512639510337362,0.37409712476367124
participant_grouped_kfold,chronological_prefix,50,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.7188365650969529,0.508264181995358,0.6973684210526316,0.6998946998947,0.24167487890099187,0.5789473684210527,0.8157894736842105,0.18421052631578946,0.42105263157894735,0.21671921224719026,0.027954265160586887,0.3544626794445696
participant_grouped_kfold,chronological_prefix,500,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.8670360110803323,0.8114259300211313,0.763157894736842,0.740909090909091,0.19662406168032556,0.7894736842105263,0.7368421052631579,0.2631578947368421,0.21052631578947367,0.20182967513542793,0.07104806144446549,0.3799987266824225
participant_grouped_kfold,chronological_prefix,all,all_allowed_strict_online,all_allowed_online,identity,fixed_0_5,entropy_weighted,57,57,0.0,0.9030470914127424,0.8638652446055717,0.75,0.7361111111111112,0.15023873620709152,0.7368421052631579,0.7631578947368421,0.23684210526315788,0.2631578947368421,0.1348482329304196,0.08518516349054328,0.3840859478248318
