evidence_id,source_phase,model_name,candidate_id,split_regime,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,evaluation_level,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,n_readers,n_prefix_rows,stable_enough_rate,result_origin,result_scope,preferred_for_future_tables,notes
online_v1_prefix_00824,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,3,speech_prefix:3,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7696969696969697,0.6815734145475525,0.6939393939393939,0.6735679779158039,0.1919787903261508,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00825,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,all,speech_prefix:all,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.9058171745152356,0.8818171948370077,0.8421052631578947,0.828600066822586,0.1289637466566761,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00826,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.814404432132964,0.7663715597050671,0.7105263157894737,0.6984126984126984,0.2024284370279237,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00827,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,2,trial_or_text_prefix:2,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7747747747747749,0.7239867434007865,0.683933933933934,0.6783625730994152,0.2116684177906886,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00828,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,3,trial_or_text_prefix:3,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7696969696969697,0.6815734145475525,0.6939393939393939,0.6735679779158039,0.1919787903261508,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00829,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,all,trial_or_text_prefix:all,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.9058171745152356,0.8818171948370077,0.8421052631578947,0.828600066822586,0.1289637466566761,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00830,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,100,word_count_prefix:100,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6620498614958449,0.5130531110585117,0.6052631578947368,0.5928571428571429,0.3019203365058426,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00831,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8282548476454293,0.7891593011441407,0.7236842105263158,0.71433344470431,0.1932186582391805,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00832,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,250,word_count_prefix:250,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.796398891966759,0.6691204391263192,0.7894736842105263,0.761352657004831,0.211623984830485,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00833,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,50,word_count_prefix:50,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6537396121883656,0.4716944979895621,0.6710526315789473,0.6607142857142857,0.2739847361803096,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00834,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8559556786703602,0.8107781234740088,0.763157894736842,0.7524223187437353,0.152556477023927,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00835,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,all,word_count_prefix:all,dfm_residual_plus_uncertainty_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.9058171745152356,0.8818171948370077,0.8421052631578947,0.828600066822586,0.1289637466566761,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00836,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,100,chronological_prefix:100,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6980609418282548,0.557795123277222,0.618421052631579,0.6148648648648649,0.2387887700299324,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00837,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,1000,chronological_prefix:1000,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8767313019390582,0.8269630875400207,0.7763157894736842,0.768918918918919,0.1379024080797463,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00838,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,250,chronological_prefix:250,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8296398891966759,0.7308520212157983,0.75,0.7466666666666666,0.1689645660427988,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00839,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,50,chronological_prefix:50,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6433518005540166,0.4413302333815881,0.6447368421052632,0.6298701298701299,0.2464961488652794,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00840,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,500,chronological_prefix:500,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8753462603878116,0.7938070028115793,0.8157894736842105,0.7946282345234196,0.1428627929276725,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00841,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,all,chronological_prefix:all,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.768918918918919,0.1309135557914861,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00842,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,1,speech_prefix:1,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8725761772853184,0.8529315499812904,0.8421052631578947,0.828600066822586,0.1269498774804306,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00843,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,2,speech_prefix:2,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8453453453453453,0.8049853433485148,0.7537537537537538,0.7303921568627451,0.1574810560817319,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00844,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,3,speech_prefix:3,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7909090909090909,0.7528642410221358,0.6833333333333333,0.6293103448275862,0.1961899387184072,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00845,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,all,speech_prefix:all,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.768918918918919,0.1309135557914861,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00846,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8725761772853184,0.8529315499812904,0.8421052631578947,0.828600066822586,0.1269498774804306,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00847,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,2,trial_or_text_prefix:2,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8453453453453453,0.8049853433485148,0.7537537537537538,0.7303921568627451,0.1574810560817319,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00848,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,3,trial_or_text_prefix:3,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7909090909090909,0.7528642410221358,0.6833333333333333,0.6293103448275862,0.1961899387184072,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00849,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,all,trial_or_text_prefix:all,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.768918918918919,0.1309135557914861,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00850,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,100,word_count_prefix:100,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6980609418282548,0.557795123277222,0.618421052631579,0.6148648648648649,0.2387887700299324,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00851,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,1000,word_count_prefix:1000,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8767313019390582,0.8269630875400207,0.7763157894736842,0.768918918918919,0.1379024080797463,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00852,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,250,word_count_prefix:250,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8296398891966759,0.7308520212157983,0.75,0.7466666666666666,0.1689645660427988,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00853,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,50,word_count_prefix:50,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6433518005540166,0.4413302333815881,0.6447368421052632,0.6298701298701299,0.2464961488652794,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00854,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,500,word_count_prefix:500,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8753462603878116,0.7938070028115793,0.8157894736842105,0.7946282345234196,0.1428627929276725,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00855,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,all,word_count_prefix:all,dfm_sensitivity_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8767313019390581,0.8566678899817615,0.7763157894736842,0.768918918918919,0.1309135557914861,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00856,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,100,chronological_prefix:100,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6842105263157894,0.4782488149387146,0.6578947368421053,0.645266950540452,0.2592534992291359,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00857,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,1000,chronological_prefix:1000,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8684210526315789,0.784315416476896,0.8157894736842105,0.7946282345234196,0.1495601237530967,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00858,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,250,chronological_prefix:250,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7797783933518005,0.6065956252875313,0.763157894736842,0.763157894736842,0.1953809234491965,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00859,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,50,chronological_prefix:50,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6662049861495845,0.4858479974391658,0.6842105263157894,0.6560812956494124,0.2743252561410995,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00860,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,500,chronological_prefix:500,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8337950138504155,0.7260411209765092,0.736842105263158,0.7304054054054054,0.1694388540152695,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00861,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,all,chronological_prefix:all,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8573407202216066,0.8168008909519944,0.7894736842105263,0.7856410256410257,0.1422513955318798,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00862,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,1,speech_prefix:1,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8324099722991689,0.7459070677606148,0.7236842105263157,0.7038961038961039,0.1752927486146838,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00863,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,2,speech_prefix:2,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8363363363363363,0.7611614998854902,0.7537537537537538,0.7303921568627451,0.1651022116805253,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00864,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,3,speech_prefix:3,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7454545454545455,0.5495323217263445,0.6484848484848484,0.6141025641025641,0.2143009303859948,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00865,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,all,speech_prefix:all,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8573407202216066,0.8168008909519944,0.7894736842105263,0.7856410256410257,0.1422513955318798,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00866,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,1,trial_or_text_prefix:1,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8324099722991689,0.7459070677606148,0.7236842105263157,0.7038961038961039,0.1752927486146838,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00867,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,2,trial_or_text_prefix:2,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8363363363363363,0.7611614998854902,0.7537537537537538,0.7303921568627451,0.1651022116805253,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00868,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,3,trial_or_text_prefix:3,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7454545454545455,0.5495323217263445,0.6484848484848484,0.6141025641025641,0.2143009303859948,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00869,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,trial_or_text_prefix,all,trial_or_text_prefix:all,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8573407202216066,0.8168008909519944,0.7894736842105263,0.7856410256410257,0.1422513955318798,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00870,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,100,word_count_prefix:100,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6842105263157894,0.4782488149387146,0.6578947368421053,0.645266950540452,0.2592534992291359,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00871,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,1000,word_count_prefix:1000,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8684210526315789,0.784315416476896,0.8157894736842105,0.7946282345234196,0.1495601237530967,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00872,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,250,word_count_prefix:250,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7797783933518005,0.6065956252875313,0.763157894736842,0.763157894736842,0.1953809234491965,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00873,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,50,word_count_prefix:50,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6662049861495845,0.4858479974391658,0.6842105263157894,0.6560812956494124,0.2743252561410995,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00874,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,500,word_count_prefix:500,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8337950138504155,0.7260411209765092,0.736842105263158,0.7304054054054054,0.1694388540152695,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00875,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,word_count_prefix,all,word_count_prefix:all,raw_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8573407202216066,0.8168008909519944,0.7894736842105263,0.7856410256410257,0.1422513955318798,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00876,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,100,chronological_prefix:100,residual_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6842105263157895,0.5176461153742753,0.6052631578947368,0.5928571428571429,0.2641348343461535,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00877,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,1000,chronological_prefix:1000,residual_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8628808864265927,0.7606664165269135,0.7763157894736843,0.7572879135276778,0.1596315907903959,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00878,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,250,chronological_prefix:250,residual_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.7313019390581716,0.5472793610578116,0.631578947368421,0.623015873015873,0.2448830061425613,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00879,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,50,chronological_prefix:50,residual_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.646814404432133,0.4672438424946568,0.631578947368421,0.6297435897435897,0.2695075934708834,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00880,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,500,chronological_prefix:500,residual_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.814404432132964,0.6668506266062075,0.736842105263158,0.7084398976982097,0.1888480129208934,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00881,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,chronological_prefix,all,chronological_prefix:all,residual_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8060941828254847,0.7470970041758926,0.7236842105263157,0.7038961038961039,0.1835247365465036,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00882,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,1,speech_prefix:1,residual_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8434903047091413,0.7194319682351293,0.8026315789473684,0.7779220779220779,0.1653767873288994,57.0,57.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00883,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,2,speech_prefix:2,residual_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.8483483483483483,0.7689618170010328,0.7537537537537538,0.7303921568627451,0.1688201366419377,55.0,55.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
online_v1_prefix_00884,D3OnlineTargetedOptimization_v1,D3_online_v1_prefix_model,,text_balanced_unseen_reader,speech_prefix,3,speech_prefix:3,residual_gaze_prefix,identity,fixed_0_5,fixed_0_5,,reader_aggregated,0.6909090909090908,0.5206898168624174,0.6984848484848485,0.6490897677338355,0.2325610247895469,43.0,43.0,1.0,clean_evaluation,deprecated_or_fast_run,,V1 prefix metric row; v2 audit records v1 as fast/truncated.
