reconciliation_id,metric_name,model_name,candidate_id,split_regime,evaluation_level,source_phase,source_file,source_value,source_context,same_metric_as_others,conflict_group_id,exact_match_group_id,notes
recon_00059,AUROC,D3_FullData_EyeBenchStyle,D3_FullData_EyeBenchStyle,unseen_reader_and_text,trial_level,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,0.8541666666666666,Copied from v1 canonical row OfficialAlignment_v1_2_unseen_reader_and_text_00024,True,,OfficialAlignment_v1_2_unseen_reader_and_text_00024_AUROC,internal_EyeBench-style_benchmark-relative
recon_00060,balanced_accuracy,D3_FullData_EyeBenchStyle,D3_FullData_EyeBenchStyle,unseen_reader_and_text,trial_level,OfficialEyeBenchAlignment_v1,analysis/official_eyebench_alignment_v1/tables/copco_typ_official_alignment_comparison.csv,0.7458333333333333,Copied from v1 canonical row OfficialAlignment_v1_2_unseen_reader_and_text_00024,True,,OfficialAlignment_v1_2_unseen_reader_and_text_00024_balanced_accuracy,internal_EyeBench-style_benchmark-relative
recon_00061,AUROC,d3_lite_anchor,candidate_0000,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.8085072099153234,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071_AUROC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00062,PR_AUC,d3_lite_anchor,candidate_0000,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.5614388958724685,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071_PR_AUC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00063,balanced_accuracy,d3_lite_anchor,candidate_0000,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.7274042284242905,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071_balanced_accuracy,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00064,macro_F1,d3_lite_anchor,candidate_0000,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.6766562319612539,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071_macro_F1,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00065,Brier,d3_lite_anchor,candidate_0000,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.190393538224771,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0000_00071_Brier,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00066,AUROC,d3_lite_anchor,candidate_0000,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.8318508349893763,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072_AUROC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00067,PR_AUC,d3_lite_anchor,candidate_0000,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.5434086642356434,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072_PR_AUC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00068,balanced_accuracy,d3_lite_anchor,candidate_0000,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.7340753226678249,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072_balanced_accuracy,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00069,macro_F1,d3_lite_anchor,candidate_0000,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.6750506235501115,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072_macro_F1,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00070,Brier,d3_lite_anchor,candidate_0000,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.1871265798854375,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0001_00072_Brier,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00071,AUROC,d3_lite_anchor,candidate_0000,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.7153850766030332,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073_AUROC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00072,PR_AUC,d3_lite_anchor,candidate_0000,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.5650434681183418,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073_PR_AUC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00073,balanced_accuracy,d3_lite_anchor,candidate_0000,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.6341592735430082,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073_balanced_accuracy,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00074,macro_F1,d3_lite_anchor,candidate_0000,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.6223107810192153,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073_macro_F1,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00075,Brier,d3_lite_anchor,candidate_0000,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.2190659694861895,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0002_00073_Brier,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00076,AUROC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.7308982743150726,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074_AUROC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00077,PR_AUC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.4797946984832756,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074_PR_AUC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00078,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.6795814553566841,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074_balanced_accuracy,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00079,macro_F1,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.6243308205340818,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074_macro_F1,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00080,Brier,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.148676822183131,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0006_00074_Brier,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00081,AUROC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.8540749099907565,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075_AUROC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00082,PR_AUC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.6463575320472758,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075_PR_AUC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00083,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.7778938725761715,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075_balanced_accuracy,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00084,macro_F1,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.7326973486123536,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075_macro_F1,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00085,Brier,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.13230328661235,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0007_00075_Brier,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00086,AUROC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.6480272978469863,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076_AUROC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00087,PR_AUC,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.5102590580212766,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076_PR_AUC,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00088,balanced_accuracy,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.5761786547960529,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076_balanced_accuracy,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00089,macro_F1,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.552992274288165,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076_macro_F1,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00090,Brier,d3_lite_plus_full_official_extension,candidate_0013_936f0c9788,unseen_reader_and_text,trial_level,D3_EyeBench_own_method_score_max_v2,analysis/d3_eyebench_own_method_score_max_v2/trial_metrics.csv,0.1951729563052378,Copied from v1 canonical row D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076,True,,D3_EyeBench_own_method_score_max_v2_official_compatible_lite_0008_00076_Brier,D3_Lite official-compatible stress test; no locked-test improvement over anchor.
recon_00091,AUROC,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,unseen_reader,trial_level,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/fixed_threshold_metrics.csv,0.7955274671852212,Copied from v1 canonical row OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077,True,,OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077_AUROC,Fixed 0.5 probability operating-point audit.
recon_00092,PR_AUC,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,unseen_reader,trial_level,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/fixed_threshold_metrics.csv,0.5190186808837781,Copied from v1 canonical row OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077,True,,OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077_PR_AUC,Fixed 0.5 probability operating-point audit.
recon_00093,balanced_accuracy,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,unseen_reader,trial_level,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/fixed_threshold_metrics.csv,0.7379679144385027,Copied from v1 canonical row OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077,True,,OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077_balanced_accuracy,Fixed 0.5 probability operating-point audit.
recon_00094,macro_F1,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,unseen_reader,trial_level,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/fixed_threshold_metrics.csv,0.6910468659912692,Copied from v1 canonical row OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077,True,,OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077_macro_F1,Fixed 0.5 probability operating-point audit.
recon_00095,Brier,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,unseen_reader,trial_level,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/fixed_threshold_metrics.csv,0.1773612581754122,Copied from v1 canonical row OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077,True,,OperatingPointAdaptation_v1_operating_point_diagnostic_0001_00077_Brier,Fixed 0.5 probability operating-point audit.
recon_00096,macro_F1,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,unseen_reader,trial_level,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/fixed_threshold_metrics.csv,0.4215308493701845,Copied from v1 canonical row OperatingPointAdaptation_v1_operating_point_diagnostic_0002_00078,True,,OperatingPointAdaptation_v1_operating_point_diagnostic_0002_00078_macro_F1,Fixed 0.5 probability operating-point audit.
recon_00097,Brier,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,unseen_reader,trial_level,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/fixed_threshold_metrics.csv,0.1595091103387529,Copied from v1 canonical row OperatingPointAdaptation_v1_operating_point_diagnostic_0002_00078,True,,OperatingPointAdaptation_v1_operating_point_diagnostic_0002_00078_Brier,Fixed 0.5 probability operating-point audit.
recon_00098,AUROC,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,unseen_reader_and_text,trial_level,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/fixed_threshold_metrics.csv,0.7916666666666666,Copied from v1 canonical row OperatingPointAdaptation_v1_operating_point_diagnostic_0003_00079,True,,OperatingPointAdaptation_v1_operating_point_diagnostic_0003_00079_AUROC,Fixed 0.5 probability operating-point audit.
recon_00099,PR_AUC,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,unseen_reader_and_text,trial_level,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/fixed_threshold_metrics.csv,0.6050739698751378,Copied from v1 canonical row OperatingPointAdaptation_v1_operating_point_diagnostic_0003_00079,True,,OperatingPointAdaptation_v1_operating_point_diagnostic_0003_00079_PR_AUC,Fixed 0.5 probability operating-point audit.
