evidence_id,source_phase,source_file,source_row_identifier,model_family,model_name,candidate_id,algorithm_regime,task,evaluation_level,split_regime,data_scope,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,stopping_policy,clean_or_oracle,result_origin,result_scope,preferred_for_future_tables,preferred_for_future_figures,official_claim_allowed,benchmark_relative_claim_allowed,n_predictions,n_readers,n_trials,n_prefix_rows,coverage,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,RMSE,MAE,R2,calibration_intercept,calibration_slope,CI_low,CI_high,p_value,metric_scale,value_source_text,source_trace_status,notes
D3OnlineTargetedOptimization_v1_online_prefix_00031_dup_00381,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,31,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,50,chronological_prefix:50,all_allowed_online,,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7000000000000001,0.5366666666666666,0.65,0.6590909090909092,0.2464236948236428,,,,0.4141325309163852,0.0287316248690679,,,,proportion_0_1_for_performance_metrics,Row 31 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00032_dup_00382,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,32,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,50,chronological_prefix:50,all_allowed_online,,balanced_accuracy_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7000000000000001,0.5366666666666666,0.65,0.6590909090909092,0.2464236948236428,,,,0.4141325309163852,0.0287316248690679,,,,proportion_0_1_for_performance_metrics,Row 32 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00033_dup_00383,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,33,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,50,chronological_prefix:50,all_allowed_online,,macro_f1_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7000000000000001,0.5366666666666666,0.65,0.6590909090909092,0.2464236948236428,,,,0.4141325309163852,0.0287316248690679,,,,proportion_0_1_for_performance_metrics,Row 33 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00034_dup_00384,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,34,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,50,chronological_prefix:50,all_allowed_online,,target_sensitivity_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7000000000000001,0.5366666666666666,0.65,0.6590909090909092,0.2464236948236428,,,,0.4141325309163852,0.0287316248690679,,,,proportion_0_1_for_performance_metrics,Row 34 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00035_dup_00385,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,35,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,50,chronological_prefix:50,all_allowed_online,,target_specificity_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.7000000000000001,0.5366666666666666,0.65,0.6590909090909092,0.2464236948236428,,,,0.4141325309163852,0.0287316248690679,,,,proportion_0_1_for_performance_metrics,Row 35 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00036_dup_00386,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,36,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.75,0.7619047619047619,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 36 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00037_dup_00387,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,37,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,,global_inner_cv_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.75,0.7619047619047619,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 37 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00038_dup_00388,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,38,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,,split_regime_inner_cv_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.8,0.8295454545454546,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 38 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00039_dup_00389,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,39,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,,prefix_type_inner_cv_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.8,0.8295454545454546,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 39 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00040_dup_00390,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,40,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,,prefix_budget_inner_cv_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.8,0.8295454545454546,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 40 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00041_dup_00391,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,41,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,,balanced_accuracy_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.8,0.8295454545454546,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 41 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00042_dup_00392,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,42,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,,macro_f1_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.8,0.8295454545454546,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 42 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00043_dup_00393,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,43,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,,target_sensitivity_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.8500000000000001,0.8500000000000001,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 43 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00044_dup_00394,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,44,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,500,chronological_prefix:500,all_allowed_online,,target_specificity_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.96,0.9266666666666664,0.75,0.7619047619047619,0.1061334833871636,,,,0.5140992967191494,0.0564973510233798,,,,proportion_0_1_for_performance_metrics,Row 44 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00045_dup_00395,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,45,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,all,chronological_prefix:all,all_allowed_online,,fixed_0_5,fixed_0_5,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.8,0.784688995215311,0.1562831402671946,,,,0.4449150765547689,0.0542886545011471,,,,proportion_0_1_for_performance_metrics,Row 45 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00046_dup_00396,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,46,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,all,chronological_prefix:all,all_allowed_online,,global_inner_cv_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.8,0.784688995215311,0.1562831402671946,,,,0.4449150765547689,0.0542886545011471,,,,proportion_0_1_for_performance_metrics,Row 46 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00047_dup_00397,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,47,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,all,chronological_prefix:all,all_allowed_online,,split_regime_inner_cv_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.8500000000000001,0.8500000000000001,0.1562831402671946,,,,0.4449150765547689,0.0542886545011471,,,,proportion_0_1_for_performance_metrics,Row 47 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
D3OnlineTargetedOptimization_v1_online_prefix_00048_dup_00398,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,48,D3,online_v1_legal_threshold,,online_prefix,CopCo_TYP,prefix_level,participant_grouped_kfold,,chronological_prefix,all,chronological_prefix:all,all_allowed_online,,prefix_type_inner_cv_threshold,inner_oof_or_calibration,,,clean,clean_evaluation,deprecated_or_fast_run,,,False,True,,,,,,0.9,0.8711111111111112,0.8500000000000001,0.8500000000000001,0.1562831402671946,,,,0.4449150765547689,0.0542886545011471,,,,proportion_0_1_for_performance_metrics,Row 48 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,exact_file_trace,Legal threshold rows from fast/truncated v1 online run.
