prefix_type,prefix_value,evidence_budget,split_regime,model_name,feature_family,calibrator,threshold_policy,accumulator,AUROC,PR_AUC,balanced_accuracy,Brier,macro_F1,n_readers,n_prefix_rows,notes
trial_or_text_prefix,1,trial_or_text_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8324099722991689,0.7459070677606148,0.7236842105263157,0.1752927486146838,0.7038961038961039,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,2,trial_or_text_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8363363363363363,0.7611614998854902,0.7537537537537538,0.1651022116805253,0.7303921568627451,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,3,trial_or_text_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.7454545454545455,0.5495323217263445,0.6484848484848484,0.2143009303859948,0.6141025641025641,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,all,trial_or_text_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8573407202216066,0.8168008909519944,0.7894736842105263,0.1422513955318798,0.7856410256410257,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,100,word_count_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.6842105263157894,0.4782488149387146,0.6578947368421053,0.2592534992291359,0.645266950540452,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,1000,word_count_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8684210526315789,0.784315416476896,0.8157894736842105,0.1495601237530967,0.7946282345234196,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,250,word_count_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.7797783933518005,0.6065956252875313,0.763157894736842,0.1953809234491965,0.763157894736842,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,50,word_count_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.6662049861495845,0.4858479974391658,0.6842105263157894,0.2743252561410995,0.6560812956494124,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,500,word_count_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8337950138504155,0.7260411209765092,0.736842105263158,0.1694388540152695,0.7304054054054054,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,all,word_count_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,raw_gaze_prefix,identity,fixed_0_5,,0.8573407202216066,0.8168008909519944,0.7894736842105263,0.1422513955318798,0.7856410256410257,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,100,chronological_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.6842105263157895,0.5176461153742753,0.6052631578947368,0.2641348343461535,0.5928571428571429,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,1000,chronological_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8628808864265927,0.7606664165269135,0.7763157894736843,0.1596315907903959,0.7572879135276778,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,250,chronological_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.7313019390581716,0.5472793610578116,0.631578947368421,0.2448830061425613,0.623015873015873,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,50,chronological_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.646814404432133,0.4672438424946568,0.631578947368421,0.2695075934708834,0.6297435897435897,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,500,chronological_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.814404432132964,0.6668506266062075,0.736842105263158,0.1888480129208934,0.7084398976982097,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,all,chronological_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8060941828254847,0.7470970041758926,0.7236842105263157,0.1835247365465036,0.7038961038961039,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,1,speech_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8434903047091413,0.7194319682351293,0.8026315789473684,0.1653767873288994,0.7779220779220779,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,2,speech_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8483483483483483,0.7689618170010328,0.7537537537537538,0.1688201366419377,0.7303921568627451,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,3,speech_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.6909090909090908,0.5206898168624174,0.6984848484848485,0.2325610247895469,0.6490897677338355,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,all,speech_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8060941828254847,0.7470970041758926,0.7236842105263157,0.1835247365465036,0.7038961038961039,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,1,trial_or_text_prefix:1,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8434903047091413,0.7194319682351293,0.8026315789473684,0.1653767873288994,0.7779220779220779,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,2,trial_or_text_prefix:2,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8483483483483483,0.7689618170010328,0.7537537537537538,0.1688201366419377,0.7303921568627451,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,3,trial_or_text_prefix:3,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.6909090909090908,0.5206898168624174,0.6984848484848485,0.2325610247895469,0.6490897677338355,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,all,trial_or_text_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8060941828254847,0.7470970041758926,0.7236842105263157,0.1835247365465036,0.7038961038961039,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,100,word_count_prefix:100,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.6842105263157895,0.5176461153742753,0.6052631578947368,0.2641348343461535,0.5928571428571429,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,1000,word_count_prefix:1000,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8628808864265927,0.7606664165269135,0.7763157894736843,0.1596315907903959,0.7572879135276778,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,250,word_count_prefix:250,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.7313019390581716,0.5472793610578116,0.631578947368421,0.2448830061425613,0.623015873015873,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,50,word_count_prefix:50,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.646814404432133,0.4672438424946568,0.631578947368421,0.2695075934708834,0.6297435897435897,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,500,word_count_prefix:500,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.814404432132964,0.6668506266062075,0.736842105263158,0.1888480129208934,0.7084398976982097,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,all,word_count_prefix:all,participant_grouped_kfold,D3_online_v1_prefix_model,residual_gaze_prefix,identity,fixed_0_5,,0.8060941828254847,0.7470970041758926,0.7236842105263157,0.1835247365465036,0.7038961038961039,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,100,chronological_prefix:100,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.7950138504155124,0.7063895401144649,0.6973684210526316,0.2260471958276252,0.6826072715361939,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,1000,chronological_prefix:1000,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8587257617728532,0.7982738450874347,0.7105263157894737,0.1832485327427672,0.6984126984126984,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,250,chronological_prefix:250,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8933518005540166,0.843472187502003,0.7894736842105263,0.1631255757434603,0.761352657004831,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,50,chronological_prefix:50,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.7188365650969529,0.508264181995358,0.6973684210526316,0.2416748939572916,0.6998946998947,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,500,chronological_prefix:500,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8975069252077562,0.8461281620569545,0.8026315789473684,0.1436698651724948,0.7905111927831607,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,all,chronological_prefix:all,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.9044321329639888,0.8925663517768783,0.8289473684210527,0.1219177007264539,0.8115079365079365,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,1,speech_prefix:1,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8684210526315789,0.8002103566776451,0.7763157894736842,0.1623479520344805,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,2,speech_prefix:2,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8228228228228228,0.7597893711575108,0.6981981981981982,0.1945424933624185,0.6857142857142857,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,3,speech_prefix:3,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8545454545454545,0.7373268398268398,0.7787878787878788,0.1671530023340149,0.7243589743589745,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
speech_prefix,all,speech_prefix:all,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.9044321329639888,0.8925663517768783,0.8289473684210527,0.1219177007264539,0.8115079365079365,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,1,trial_or_text_prefix:1,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8684210526315789,0.8002103566776451,0.7763157894736842,0.1623479520344805,0.768918918918919,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,2,trial_or_text_prefix:2,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8228228228228228,0.7597893711575108,0.6981981981981982,0.1945424933624185,0.6857142857142857,55.0,55.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,3,trial_or_text_prefix:3,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8545454545454545,0.7373268398268398,0.7787878787878788,0.1671530023340149,0.7243589743589745,43.0,43.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
trial_or_text_prefix,all,trial_or_text_prefix:all,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.9044321329639888,0.8925663517768783,0.8289473684210527,0.1219177007264539,0.8115079365079365,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,100,word_count_prefix:100,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.7950138504155124,0.7063895401144649,0.6973684210526316,0.2260471958276252,0.6826072715361939,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,1000,word_count_prefix:1000,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8587257617728532,0.7982738450874347,0.7105263157894737,0.1832485327427672,0.6984126984126984,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,250,word_count_prefix:250,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8933518005540166,0.843472187502003,0.7894736842105263,0.1631255757434603,0.761352657004831,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,50,word_count_prefix:50,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.7188365650969529,0.508264181995358,0.6973684210526316,0.2416748939572916,0.6998946998947,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,500,word_count_prefix:500,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.8975069252077562,0.8461281620569545,0.8026315789473684,0.1436698651724948,0.7905111927831607,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
word_count_prefix,all,word_count_prefix:all,text_balanced_unseen_reader,D3_online_v1_prefix_model,all_allowed_online,identity,fixed_0_5,,0.9044321329639888,0.8925663517768783,0.8289473684210527,0.1219177007264539,0.8115079365079365,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,100,chronological_prefix:100,text_balanced_unseen_reader,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.4709141274238227,0.3817642525604088,0.5,0.3018192141463643,0.489769820971867,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,1000,chronological_prefix:1000,text_balanced_unseen_reader,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.5270083102493075,0.4478425148955289,0.5526315789473684,0.2807394945323263,0.5476190476190476,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
chronological_prefix,250,chronological_prefix:250,text_balanced_unseen_reader,D3_online_v1_prefix_model,dfm_exposure_prefix,identity,fixed_0_5,,0.5006925207756232,0.4049824598561377,0.5131578947368421,0.2946114716188788,0.5043478260869565,57.0,57.0,Online v1 prefix metrics; includes full-evidence rows for comparison.
