iteration,feature_group,model,split_name,roc_auc,status
295,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5373961218836565,complete
296,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.2451523545706371,complete
297,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.574792243767313,complete
298,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.38919667590027696,complete
299,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.2977839335180056,complete
300,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3559556786703601,complete
301,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5692520775623269,complete
302,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.685595567867036,complete
303,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6024930747922437,complete
304,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6745152354570637,complete
305,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4044321329639889,complete
306,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.28393351800554023,complete
307,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5346260387811633,complete
308,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.1966759002770083,complete
309,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.45013850415512463,complete
310,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.574792243767313,complete
311,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.48614958448753465,complete
312,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.36426592797783935,complete
313,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6204986149584487,complete
314,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5997229916897507,complete
315,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4833795013850415,complete
316,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4556786703601108,complete
317,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5678670360110802,complete
318,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5734072022160663,complete
319,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6094182825484764,complete
320,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6634349030470914,complete
321,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5900277008310248,complete
322,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.39612188365650963,complete
323,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3684210526315789,complete
324,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4085872576177285,complete
325,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4058171745152355,complete
326,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5263157894736842,complete
327,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5803324099722992,complete
328,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4542936288088642,complete
329,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.8753462603878116,complete
330,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.628808864265928,complete
331,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4570637119113573,complete
332,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4556786703601108,complete
333,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5221606648199446,complete
334,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.46537396121883656,complete
335,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6204986149584487,complete
336,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5013850415512465,complete
337,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5041551246537396,complete
338,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.44321329639889195,complete
339,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5221606648199446,complete
340,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5664819944598338,complete
341,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3795013850415512,complete
342,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3130193905817174,complete
343,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4792243767313019,complete
344,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5526315789473684,complete
345,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.38365650969529086,complete
346,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4986149584487535,complete
347,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.45290858725761773,complete
348,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4570637119113573,complete
349,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4487534626038781,complete
350,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4487534626038781,complete
351,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5193905817174516,complete
352,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4044321329639889,complete
353,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6703601108033241,complete
354,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.30332409972299174,complete
355,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4889196675900277,complete
356,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.554016620498615,complete
357,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5623268698060941,complete
358,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5720221606648199,complete
359,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6398891966759003,complete
360,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.443213296398892,complete
361,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.30886426592797783,complete
362,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.46814404432132967,complete
363,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.34903047091412737,complete
364,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.44182825484764543,complete
365,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4875346260387811,complete
366,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5844875346260388,complete
367,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5332409972299168,complete
368,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5789473684210525,complete
369,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5734072022160664,complete
370,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5457063711911357,complete
371,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.41412742382271467,complete
372,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.47506925207756223,complete
373,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.46260387811634346,complete
374,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5886426592797784,complete
375,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.35041551246537395,complete
376,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5443213296398892,complete
377,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5,complete
378,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.45290858725761773,complete
379,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.49445983379501385,complete
380,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6080332409972299,complete
381,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.574792243767313,complete
382,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.46398891966759004,complete
383,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5013850415512465,complete
384,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.47783933518005545,complete
385,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6385041551246537,complete
386,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.47645429362880887,complete
387,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5512465373961218,complete
388,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5235457063711911,complete
389,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5941828254847645,complete
390,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6800554016620499,complete
391,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5138504155124654,complete
392,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.43213296398891965,complete
393,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6800554016620498,complete
394,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4196675900277008,complete
395,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.592797783933518,complete
396,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5900277008310248,complete
397,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5166204986149585,complete
398,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4916897506925208,complete
399,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4168975069252077,complete
400,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.47091412742382266,complete
401,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.45844875346260383,complete
402,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4986149584487535,complete
403,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5844875346260388,complete
404,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5581717451523546,complete
405,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5637119113573408,complete
406,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.353185595567867,complete
407,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.44598337950138506,complete
408,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.7119113573407202,complete
409,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3753462603878116,complete
410,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5554016620498615,complete
411,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6038781163434903,complete
412,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4972299168975069,complete
413,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3462603878116344,complete
414,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5734072022160666,complete
415,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6094182825484764,complete
416,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.590027700831025,complete
417,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6939058171745152,complete
418,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.46537396121883656,complete
419,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3476454293628809,complete
420,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.24930747922437674,complete
421,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.40443213296398894,complete
422,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6038781163434903,complete
423,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4418282548476454,complete
424,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.45013850415512463,complete
425,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6329639889196675,complete
426,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.556786703601108,complete
427,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6149584487534626,complete
428,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5706371191135734,complete
429,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.502770083102493,complete
430,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5720221606648199,complete
431,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4681440443213296,complete
432,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6011080332409973,complete
433,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6301939058171746,complete
434,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6509695290858726,complete
435,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.371191135734072,complete
436,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.38781163434903043,complete
437,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4556786703601108,complete
438,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.31994459833795014,complete
439,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6939058171745152,complete
440,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4806094182825485,complete
441,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.26869806094182824,complete
442,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.48199445983379496,complete
443,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.44598337950138506,complete
444,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.40997229916897504,complete
445,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5055401662049861,complete
446,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5914127423822715,complete
447,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4584487534626039,complete
448,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.48753462603878117,complete
449,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4695290858725762,complete
450,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4473684210526316,complete
451,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3864265927977839,complete
452,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3753462603878116,complete
453,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5512465373961218,complete
454,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5554016620498614,complete
455,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5484764542936288,complete
456,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6094182825484764,complete
457,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5706371191135733,complete
458,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.49168975069252074,complete
459,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.538781163434903,complete
460,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4709141274238226,complete
461,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5346260387811633,complete
462,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5443213296398892,complete
463,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6066481994459834,complete
464,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.18836565096952906,complete
465,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.30193905817174516,complete
466,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6094182825484764,complete
467,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.47922437673130197,complete
468,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.36980609418282545,complete
469,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5997229916897506,complete
470,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5083102493074793,complete
471,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5290858725761772,complete
472,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6329639889196675,complete
473,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.33240997229916897,complete
474,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3448753462603878,complete
475,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.46537396121883656,complete
476,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4168975069252078,complete
477,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5055401662049861,complete
478,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.574792243767313,complete
479,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4473684210526316,complete
480,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6191135734072023,complete
481,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.42797783933518,complete
482,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.44044321329639885,complete
483,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.2880886426592798,complete
484,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5526315789473685,complete
485,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5318559556786704,complete
486,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3587257617728532,complete
487,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4085872576177285,complete
488,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.538781163434903,complete
489,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3337950138504155,complete
490,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4390581717451523,complete
491,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3670360110803324,complete
492,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4473684210526315,complete
493,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4861495844875346,complete
494,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6274238227146813,complete
495,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.39473684210526316,complete
496,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4390581717451524,complete
497,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.46398891966759004,complete
498,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4155124653739612,complete
499,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.49584487534626037,complete
500,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5415512465373962,complete
501,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3268698060941828,complete
502,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5914127423822715,complete
503,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.554016620498615,complete
504,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5346260387811634,complete
505,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6343490304709141,complete
506,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5207756232686981,complete
507,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.47229916897506924,complete
508,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5235457063711911,complete
509,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.2700831024930748,complete
510,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.47645429362880887,complete
511,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4515235457063712,complete
512,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5789473684210527,complete
513,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5470914127423823,complete
514,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5249307479224377,complete
515,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4709141274238227,complete
516,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6204986149584487,complete
517,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4473684210526316,complete
518,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.502770083102493,complete
519,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5249307479224377,complete
520,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5346260387811634,complete
521,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5138504155124654,complete
522,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.556786703601108,complete
523,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6038781163434903,complete
524,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3268698060941828,complete
525,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4847645429362881,complete
526,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.33240997229916897,complete
527,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3545706371191135,complete
528,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.38504155124653744,complete
529,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5290858725761773,complete
530,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.38088642659279776,complete
531,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.31440443213296404,complete
532,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.2770083102493075,complete
533,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5595567867036011,complete
534,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5110803324099723,complete
535,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.27839335180055397,complete
536,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.37257617728531855,complete
537,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.39473684210526316,complete
538,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4542936288088643,complete
539,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5803324099722992,complete
540,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4778393351800554,complete
541,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6246537396121884,complete
542,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6398891966759003,complete
543,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5803324099722993,complete
544,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5332409972299169,complete
545,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5706371191135734,complete
546,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.31024930747922436,complete
547,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.35595567867036004,complete
548,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.616343490304709,complete
549,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6191135734072022,complete
550,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6398891966759003,complete
551,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4058171745152354,complete
552,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.26038781163434904,complete
553,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.2867036011080332,complete
554,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5955678670360111,complete
555,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5747922437673131,complete
556,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5124653739612188,complete
557,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3462603878116344,complete
558,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6939058171745153,complete
559,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5512465373961218,complete
560,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.45152354570637115,complete
561,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4556786703601107,complete
562,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3296398891966759,complete
563,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.28116343490304707,complete
564,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4986149584487535,complete
565,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.3961218836565097,complete
566,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6925207756232687,complete
567,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5263157894736842,complete
568,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4930747922437673,complete
569,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6080332409972299,complete
570,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5526315789473684,complete
571,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.40581717451523547,complete
572,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6121883656509695,complete
573,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.33933518005540164,complete
574,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5664819944598338,complete
575,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6634349030470914,complete
576,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.41135734072022156,complete
577,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.39889196675900274,complete
578,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.33379501385041555,complete
579,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.27423822714681445,complete
580,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.7576177285318559,complete
581,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.6191135734072022,complete
582,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.45013850415512463,complete
583,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4916897506925208,complete
584,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.33379501385041555,complete
585,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4930747922437674,complete
586,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.32963988919667586,complete
587,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4750692520775623,complete
588,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.4861495844875346,complete
589,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5069252077562327,complete
590,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.5484764542936288,complete
591,D3_dfm_residual_gaze_only,logistic_regression,leave_one_participant_out,0.44321329639889195,complete
